track_id,bit_rate,genre_top
91458,183487,Rock
91459,166026,Rock
91468,320000,Pop
91471,320000,Pop
91619,320000,Electronic
91620,320000,Electronic
91621,320000,Electronic
91622,320000,Electronic
91623,320000,Electronic
91624,320000,Electronic
91625,320000,Electronic
91755,192000,Electronic
91788,256000,Folk
91790,256000,Folk
91791,256000,Folk
91793,256000,Folk
91796,256000,Folk
91797,256000,Folk
91851,320000,Rock
91868,192000,Rock
91869,192000,Rock
91894,320000,Experimental
91897,320000,Experimental
91899,320000,Experimental
91900,320000,Experimental
91933,128000,Folk
91934,128000,Folk
91936,128000,Folk
91937,128000,Folk
91938,128000,Folk
91958,256000,Folk
91960,256000,International
92124,320000,Pop
92125,320000,Pop
92129,320000,Pop
92130,320000,Pop
92131,320000,Pop
92206,256000,International
92275,188122,Electronic
92282,214087,Electronic
92283,200314,Electronic
92284,208580,Electronic
92292,256000,Folk
92366,193400,Electronic
92466,320000,Electronic
92508,192000,Rock
92535,128000,Folk
92536,128000,Folk
92538,128000,Folk
92539,128000,Folk
92540,128000,Folk
92546,256000,Electronic
92548,256000,Electronic
92549,256000,Electronic
92551,256000,Electronic
92554,256000,Electronic
92556,256000,Electronic
92561,256000,Electronic
92562,256000,Electronic
92564,256000,Electronic
92565,320000,Experimental
92573,320000,Experimental
92574,320000,Experimental
92868,320000,Rock
92872,222473,Experimental
92873,189296,Experimental
92874,225142,Experimental
92878,212882,Experimental
92881,221023,Experimental
92885,219856,Experimental
92886,193397,Experimental
92887,237689,Experimental
92888,221416,Experimental
92889,242972,Experimental
92947,320000,Instrumental
92948,320000,Instrumental
92949,320000,Instrumental
92950,320000,Instrumental
92951,320000,Instrumental
92952,320000,Instrumental
92953,320000,Instrumental
92954,320000,Instrumental
92955,320000,Instrumental
93074,192000,Folk
93075,192000,Folk
93076,192000,Folk
93363,320000,Electronic
93364,320000,Electronic
93518,320000,Electronic
93519,320000,Electronic
93520,320000,Electronic
93521,320000,Electronic
93522,320000,Electronic
93523,320000,Electronic
93704,128000,Folk
93710,128000,Folk
93712,128000,Folk
93716,128000,Folk
93727,320000,Electronic
93867,320000,Rock
93868,320099,Rock
93915,320000,Instrumental
93917,320000,Instrumental
93918,320000,Instrumental
93919,320000,Instrumental
93920,320000,Instrumental
93921,320000,Instrumental
93940,256000,Electronic
93941,256000,Electronic
93942,320000,Pop
93943,320000,Pop
93944,320000,Pop
93950,256000,Rock
93956,256000,Rock
93981,256000,International
93983,128000,Rock
93985,128000,Rock
93986,128000,Rock
94026,128000,Rock
94033,160000,Instrumental
94034,160000,Instrumental
94035,160000,Instrumental
94036,128000,Instrumental
94037,160000,Instrumental
94038,160000,Instrumental
94039,160000,Instrumental
94093,320000,Rock
94099,320000,Rock
94101,320000,Rock
94102,320000,Rock
94263,320000,Electronic
94348,320000,Rock
94411,320000,Electronic
94414,320000,Electronic
94415,320000,Electronic
94419,320000,Rock
94422,320000,Folk
94423,320000,Pop
94426,320000,Hip-Hop
94449,320000,Hip-Hop
94465,320000,Hip-Hop
94467,320000,Hip-Hop
94468,320000,Hip-Hop
94628,128000,Pop
94630,128000,Pop
94631,128000,Pop
94632,128000,Pop
94634,128000,Pop
94635,128000,Pop
94638,128000,Pop
94803,192000,Electronic
95189,320000,Experimental
95231,320000,Rock
95248,128000,Rock
95249,128000,Rock
95250,128000,Rock
95251,128000,Rock
95308,256000,Rock
95309,256000,Rock
95310,256000,Rock
95452,320000,Instrumental
95486,320000,Pop
95506,128000,Rock
95535,320000,Rock
95564,192000,Experimental
95722,192000,Instrumental
95724,192000,Instrumental
95725,192000,Instrumental
95726,192000,Instrumental
95727,192000,Instrumental
95908,224000,Hip-Hop
95910,160000,Hip-Hop
95911,224000,Hip-Hop
95912,224000,Hip-Hop
95914,160000,Hip-Hop
95915,192000,Hip-Hop
96166,192000,International
96167,192000,International
96168,192000,International
96169,192000,International
96399,256000,Rock
96400,256000,Rock
96401,256000,Rock
96402,256000,Rock
96403,256000,Rock
96408,128000,Rock
96560,320000,Rock
96627,316557,Experimental
96657,320000,Hip-Hop
96675,320000,Hip-Hop
96678,320000,Hip-Hop
96692,192000,Folk
96693,192000,Folk
96694,192000,Folk
96695,192000,Folk
96696,192000,Folk
96697,192000,Folk
96698,192000,Folk
96699,192000,Folk
96718,128000,Rock
96726,192000,Folk
96728,192000,Folk
96729,192000,Folk
96730,192000,Folk
96731,192000,Folk
96738,128000,International
96742,128000,International
96743,128000,International
96759,128000,Rock
96898,319921,Experimental
96900,321376,Experimental
96901,319911,Experimental
96902,320000,Experimental
96935,320000,Rock
96936,320000,Rock
96944,320000,Pop
96945,320000,Pop
96946,320000,Pop
97037,320000,Hip-Hop
97041,192000,Hip-Hop
97043,281673,Hip-Hop
97211,192000,Folk
97215,192000,Folk
97216,192000,Folk
97279,320000,Instrumental
97283,320000,Instrumental
97285,320000,Instrumental
97286,320000,Rock
97373,320000,Experimental
97374,320000,Experimental
97393,256000,Electronic
97404,256000,Electronic
97406,320000,Experimental
97407,320000,Experimental
97424,320000,Electronic
97540,236356,Electronic
97542,227594,Electronic
97544,228446,Electronic
97545,220583,Electronic
97547,320000,Electronic
97548,320000,Electronic
97568,192000,Hip-Hop
97569,192000,Hip-Hop
97570,192000,Hip-Hop
97585,192000,Folk
97586,192000,Folk
97587,192000,Folk
97588,192000,Folk
97589,192000,Folk
97590,192000,Folk
97690,320000,Rock
97691,232567,Hip-Hop
97692,246305,Hip-Hop
97697,218810,Hip-Hop
97793,256000,Experimental
97794,256000,Experimental
97813,256000,Experimental
97814,256000,Experimental
97841,320000,Experimental
97844,320000,Electronic
97845,320000,Electronic
97846,320000,Electronic
97847,320000,Electronic
97848,320000,Electronic
97886,192000,Rock
97887,192000,Rock
97894,320000,Rock
97940,320000,Electronic
97958,192000,Electronic
97959,192000,Electronic
97960,192000,Electronic
97961,192000,Electronic
97962,192000,Electronic
97980,320000,Hip-Hop
97986,320000,Hip-Hop
97987,320000,Hip-Hop
97988,320000,Hip-Hop
97989,320000,Hip-Hop
98025,192000,Rock
98026,192000,International
98028,192000,International
98031,192000,International
98077,320000,Rock
98202,192000,Electronic
98203,192000,Electronic
98204,192000,Electronic
98205,192000,Electronic
98206,192000,Electronic
98227,320000,Electronic
98228,320000,Electronic
98229,320000,Experimental
98235,320000,Instrumental
98236,320000,Instrumental
98237,320000,Instrumental
98238,320000,Instrumental
98251,320000,Rock
98297,128000,Rock
98298,192000,International
98299,192000,International
98300,192000,International
98301,192000,International
98302,192000,International
98339,192000,International
98346,192000,International
98348,192000,International
98349,192000,International
98547,192000,Hip-Hop
98548,192000,Hip-Hop
98549,192000,Hip-Hop
98550,192000,Hip-Hop
98551,192000,Hip-Hop
98552,192000,Hip-Hop
98553,192000,Hip-Hop
98554,192000,Hip-Hop
98555,192000,Hip-Hop
98556,192000,Hip-Hop
98557,192000,Hip-Hop
98565,160000,Hip-Hop
98567,320000,Hip-Hop
98569,320000,Hip-Hop
98573,320000,Hip-Hop
98574,320000,Hip-Hop
98575,320000,Hip-Hop
98576,320000,Hip-Hop
98577,320000,Hip-Hop
98578,320000,Hip-Hop
98579,320000,Hip-Hop
98580,320000,Hip-Hop
98581,320000,Hip-Hop
98582,320000,Hip-Hop
98583,320000,Hip-Hop
98584,320000,Hip-Hop
98585,320000,Hip-Hop
98613,255209,Hip-Hop
98617,267310,Hip-Hop
98618,229978,Hip-Hop
98619,276436,Hip-Hop
98620,264281,Hip-Hop
98621,258752,Hip-Hop
98622,258600,Hip-Hop
98623,265647,Hip-Hop
98624,275016,Hip-Hop
98625,274441,Hip-Hop
98626,254536,Hip-Hop
98627,278925,Hip-Hop
98628,262087,Hip-Hop
98655,192000,International
98656,192000,International
98657,192000,International
98666,192000,International
98667,192000,International
98668,192000,International
98669,192000,International
98670,192000,International
98671,192000,International
98680,192000,International
98681,192000,International
98701,320000,Rock
98770,320000,Electronic
98838,320000,Electronic
99041,320000,Electronic
99093,320000,Hip-Hop
99095,320000,Hip-Hop
99096,320000,Hip-Hop
99134,192000,Electronic
99135,192000,Electronic
99214,320000,Experimental
99260,216371,Rock
99261,320000,Electronic
99274,320000,Experimental
99311,320000,Electronic
99313,320000,Electronic
99345,320000,Rock
99361,192000,International
99362,192000,International
99363,192000,International
99364,192000,International
99368,192000,International
99369,192000,International
99370,192000,International
99371,192000,International
99372,192000,International
99373,192000,International
99374,192000,International
99375,192000,International
99389,192000,International
99390,192000,International
99391,192000,International
99392,192000,International
99393,192000,International
99394,192000,International
99395,192000,International
99411,192000,Rock
99419,192000,Rock
99436,192000,Rock
99437,192000,Rock
99438,192000,Rock
99439,192000,Rock
99440,192000,Rock
99441,192000,Rock
99442,192000,Rock
99501,320000,Hip-Hop
99703,320000,Electronic
99704,320000,Electronic
99707,320000,Electronic
100478,320000,Hip-Hop
100479,320000,Hip-Hop
100480,320000,Hip-Hop
100497,320000,Electronic
100522,192000,Electronic
100535,320982,Electronic
100536,313767,Electronic
100544,128000,Electronic
100549,128000,Electronic
100550,128000,Electronic
100552,128000,Electronic
100745,320000,Electronic
100799,320000,Rock
100802,320000,Rock
100835,192000,Electronic
100949,320000,Hip-Hop
100958,320000,Hip-Hop
100959,320000,Hip-Hop
100972,320000,Electronic
100973,320000,Electronic
100975,320000,Electronic
100976,320000,Electronic
101111,192000,International
101112,192000,International
101116,192000,International
101118,192000,International
101119,192000,International
101864,320000,Experimental
101868,320000,Experimental
101873,320000,Experimental
101893,320000,Experimental
101951,192000,Rock
102092,320000,Experimental
102112,320000,Experimental
102114,320000,Experimental
102195,320000,Rock
103518,256000,Instrumental
103519,256000,Instrumental
103520,256000,Instrumental
103521,256000,Instrumental
103522,256000,Instrumental
103523,256000,Instrumental
103600,320000,Electronic
103800,320000,Hip-Hop
103808,320000,Hip-Hop
104008,320000,Folk
104009,320000,Folk
104010,320000,Folk
104062,192000,Rock
104063,192000,Rock
104064,192000,Pop
104065,192000,Pop
104066,192000,Pop
104067,192000,Pop
104068,192000,Pop
104086,192000,Rock
104227,160000,Rock
104276,320000,Electronic
104277,320000,Electronic
104278,320000,Electronic
104279,320000,Electronic
104282,128000,Electronic
104283,128000,Electronic
104284,128000,Electronic
104356,192000,Folk
104357,192000,Folk
104434,320000,Experimental
104625,320000,Experimental
104668,320000,Rock
104724,320000,Experimental
104725,320000,Experimental
104779,320000,Pop
104780,320000,Pop
105022,256000,Experimental
105119,192000,Rock
105141,320000,Rock
105142,320000,Rock
105144,320000,Rock
105145,320000,Rock
105196,160000,Folk
105408,320000,Electronic
105411,320000,Electronic
105412,320000,Electronic
105413,320000,Electronic
105414,320000,Electronic
105443,320000,Hip-Hop
105450,320000,Hip-Hop
105451,320000,Hip-Hop
105662,203135,Electronic
105664,201466,Electronic
105670,200816,Electronic
105671,201043,Electronic
105672,194470,Electronic
105673,200149,Electronic
105674,199488,Electronic
105682,320000,Rock
105683,192000,Hip-Hop
105685,192000,Hip-Hop
105712,192000,Folk
105713,192000,Folk
105714,192000,Folk
105715,192000,Folk
105716,192000,Folk
105717,192000,Folk
105718,192000,Folk
105719,320000,Experimental
105720,320000,Experimental
105722,320000,Experimental
105824,128000,Hip-Hop
105825,128000,Hip-Hop
105826,128000,Hip-Hop
105827,128000,Hip-Hop
105887,192000,Folk
105890,192000,Folk
105912,192000,Rock
105914,192000,Folk
105915,192000,Folk
105916,192000,Folk
105917,192000,Folk
105918,192000,Folk
105919,192000,Folk
105920,192000,Folk
106274,192000,Rock
106277,192000,Rock
106339,192000,Folk
106342,192000,Folk
106343,192000,Folk
106456,320000,Folk
106457,128000,Folk
106458,128000,Folk
106463,192000,Rock
106465,192000,Rock
106502,192000,Instrumental
106522,128000,Experimental
106562,128000,Rock
106563,128000,Rock
106564,128000,Rock
106566,128000,Rock
106567,128000,Rock
106568,128000,Rock
106569,128000,Rock
106570,128000,Rock
106571,128000,Rock
106629,192000,Instrumental
106872,265449,Rock
106876,260141,Rock
106877,256050,Rock
106937,192000,Folk
106948,192000,Rock
106951,192000,Rock
106952,192000,Rock
106953,192000,Rock
106954,192000,Rock
106955,192000,Rock
106956,192000,Rock
107020,260729,Hip-Hop
107021,258862,Hip-Hop
107025,263832,Hip-Hop
107027,264171,Hip-Hop
107028,252936,Hip-Hop
107029,291134,Hip-Hop
107030,252030,Hip-Hop
107031,258494,Hip-Hop
107046,320000,Pop
107047,320000,Pop
107048,320000,Pop
107049,320000,Pop
107050,320000,Pop
107101,320000,Rock
107125,320000,Electronic
107126,320000,Electronic
107127,320000,Electronic
107128,320000,Electronic
107129,320000,Electronic
107178,320000,International
107179,320000,International
107180,320000,International
107181,320000,International
107182,320000,International
107183,320000,International
107184,320000,International
107185,320000,International
107186,320000,International
107187,320000,International
107188,320000,International
107189,320000,International
107248,192000,International
107249,192000,International
107250,192000,International
107251,192000,International
107256,192000,International
107257,192000,International
107388,295154,Rock
107389,282012,Rock
107390,268511,Rock
107391,280552,Rock
107425,320000,Electronic
107426,320000,Electronic
107427,320000,Electronic
107429,320000,Electronic
107432,320000,Electronic
107433,320000,Electronic
107434,320000,Electronic
107435,320000,Electronic
107476,266679,Rock
107506,263483,Rock
107531,192000,Instrumental
107532,192000,Instrumental
107533,192000,Instrumental
107534,192000,Instrumental
107535,192000,Instrumental
107567,192000,Folk
107569,232667,Folk
107571,232351,Folk
107574,224339,Folk
107577,233242,Folk
107578,230177,Folk
107579,224505,Folk
107583,232820,Folk
107584,233529,Folk
107588,224153,Folk
107589,225449,Folk
107590,214702,Folk
107591,203733,Folk
107592,222786,Folk
107593,232887,Folk
107594,227262,Folk
107595,248263,Folk
107596,217945,Folk
107597,226703,Folk
107598,255206,Folk
107613,260744,Electronic
107616,267733,Electronic
107617,273881,Electronic
107659,128000,Rock
107799,320000,Rock
107804,320000,Electronic
107805,320000,Rock
107809,320000,Hip-Hop
107810,320000,Pop
107850,320000,Hip-Hop
107851,320000,Folk
107852,320000,Folk
107908,192000,Electronic
107909,192000,Electronic
107910,192000,Electronic
107911,192000,Electronic
107912,192000,Electronic
107913,192000,Electronic
107949,320000,International
107950,320000,International
107951,320000,International
107952,320000,International
107953,320000,International
107954,320000,International
107955,320000,International
107956,320000,International
107957,320000,International
108012,320000,Folk
108014,320000,Folk
108015,320000,Folk
108016,320000,Folk
108017,320000,Instrumental
108018,320000,Instrumental
108019,320000,Instrumental
108020,320000,Instrumental
108021,320000,Instrumental
108022,320000,Instrumental
108023,320000,Instrumental
108024,320000,Instrumental
108025,320000,Instrumental
108026,320000,Instrumental
108027,320000,Instrumental
108031,268199,Rock
108036,269812,Rock
108037,320000,Rock
108038,320000,Rock
108049,320000,Experimental
108050,320000,Experimental
108059,320000,Experimental
108060,128000,Experimental
108079,320000,Rock
108155,320000,Rock
108230,320000,Electronic
108290,320000,Rock
108297,320000,Rock
108298,320000,Rock
108299,320000,Folk
108300,320000,Folk
108301,320000,Folk
108302,320000,Folk
108303,320000,Folk
108304,320000,Folk
108305,320000,Folk
108306,320000,Folk
108307,320000,Folk
108308,320000,Folk
108313,269817,Experimental
108314,231516,Experimental
108318,296126,Experimental
108319,235702,Experimental
108339,320000,Electronic
108341,320000,Electronic
108342,320000,Electronic
108343,320000,Electronic
108415,320000,Electronic
108416,320000,Electronic
108418,320000,Electronic
108420,320000,Electronic
108421,320000,Electronic
108422,320000,Electronic
108423,320000,Electronic
108425,320000,Pop
108426,320000,Pop
108427,320000,Pop
108428,320000,Pop
108429,320000,Pop
108456,320000,Pop
108457,320000,Pop
108459,320000,Pop
108460,320000,Pop
108461,320000,Pop
108464,320000,Electronic
108471,320000,Instrumental
108472,320000,Instrumental
108473,320000,Instrumental
108474,320000,Instrumental
108475,320000,Instrumental
108476,320000,Instrumental
108477,320000,Instrumental
108478,320000,Instrumental
108487,320000,Hip-Hop
108488,320000,Hip-Hop
108489,320000,Hip-Hop
108490,320000,Hip-Hop
108491,320000,Hip-Hop
108492,320000,Hip-Hop
108493,320000,Hip-Hop
108494,320000,Hip-Hop
108495,320000,Hip-Hop
108496,320000,Hip-Hop
108497,320000,Hip-Hop
108498,320000,Hip-Hop
108499,320000,Hip-Hop
108500,320000,Hip-Hop
108501,320000,Hip-Hop
108502,283613,Rock
108503,289847,Rock
108504,290885,Rock
108505,288992,Rock
108524,272539,Electronic
108525,273469,Electronic
108526,260730,Electronic
108527,250251,Electronic
108528,258587,Electronic
108529,252115,Electronic
108530,302244,Electronic
108531,260353,Electronic
108532,265985,Electronic
108533,269760,Electronic
108745,320000,Hip-Hop
108774,320000,Hip-Hop
108799,320000,Hip-Hop
108808,320000,Hip-Hop
108809,320000,Hip-Hop
108812,320000,Hip-Hop
108836,320000,Hip-Hop
108837,320000,Hip-Hop
108838,320000,Hip-Hop
108839,320000,Hip-Hop
108840,320000,Hip-Hop
108841,320000,Hip-Hop
108842,320000,Hip-Hop
108843,320000,Hip-Hop
108845,320000,Hip-Hop
108846,320000,Hip-Hop
108847,320000,Hip-Hop
108863,192000,International
108864,192000,International
108865,192000,International
108866,192000,International
108867,192000,International
108868,192000,International
108878,236302,Instrumental
108879,231092,Instrumental
108880,253780,Instrumental
108881,265153,Instrumental
108882,255398,Instrumental
108883,245086,Instrumental
108884,239829,Instrumental
108885,197461,Instrumental
108906,192000,Instrumental
108925,192000,Rock
108957,199220,Rock
108961,212178,Rock
108962,205834,Rock
108967,192000,Rock
108968,192000,Rock
108969,192000,Rock
108970,192000,Rock
108992,192000,Rock
109068,320000,Experimental
109071,320000,Experimental
109072,320000,Experimental
109106,250765,Experimental
109144,320000,Experimental
109189,320000,Instrumental
109191,320000,Instrumental
109203,128000,Rock
109235,192000,Rock
109276,320000,Experimental
109349,320000,Rock
109350,278442,Rock
109355,280693,Rock
109356,278783,Rock
109357,286803,Rock
109445,192000,Folk
109446,192000,Folk
109447,192000,Folk
109448,192000,Folk
109449,192000,Folk
109450,192000,Folk
109468,256000,Rock
109480,192000,Folk
109481,128000,Rock
109497,128000,Rock
109535,192000,Electronic
109537,192000,Electronic
109538,192000,Electronic
109542,192000,Electronic
109543,128000,Electronic
109548,320000,Experimental
109670,320000,Hip-Hop
109681,320000,Hip-Hop
109684,320000,Hip-Hop
109685,320000,Hip-Hop
109686,320000,Hip-Hop
109687,320000,Hip-Hop
109711,320000,Experimental
109712,320000,Experimental
109896,192000,Folk
109900,192000,Folk
109901,192000,Folk
109902,192000,Folk
109903,192000,Folk
109904,192000,Folk
109905,192000,Folk
109906,192000,Folk
109925,192000,Electronic
109957,128000,Pop
109958,128000,Pop
109960,128000,Pop
109962,128000,Pop
109963,128000,Pop
109971,128000,Pop
109972,128000,Pop
109973,128000,Pop
109974,128000,Pop
109975,128000,Pop
109976,128000,Pop
109977,128000,Pop
109978,128000,Pop
110070,320000,Hip-Hop
110082,320000,Hip-Hop
110084,320000,Hip-Hop
110085,320000,Hip-Hop
110086,320000,Hip-Hop
110102,320000,Electronic
110103,320000,Electronic
110104,320000,Electronic
110105,320000,Electronic
110106,320000,Electronic
110107,320000,Electronic
110108,320000,Electronic
110109,320000,Electronic
110110,320000,Electronic
110111,320000,Electronic
110166,192000,Rock
110167,192000,Rock
110171,192000,Folk
110172,192000,Folk
110204,320000,Experimental
110205,320000,Experimental
110206,320000,Experimental
110207,320000,Experimental
110208,320000,Experimental
110209,320000,Experimental
110230,320000,Experimental
110259,192000,Hip-Hop
110260,192000,Hip-Hop
110261,192000,Hip-Hop
110262,192000,Hip-Hop
110263,192000,Hip-Hop
110264,192000,Hip-Hop
110265,192000,Hip-Hop
110266,192000,Hip-Hop
110267,192000,Hip-Hop
110274,320000,Experimental
110384,192000,Folk
110410,128000,Rock
110417,128000,Rock
110436,192000,Folk
110437,192000,Folk
110438,192000,Folk
110439,192000,Folk
110440,192000,Folk
110441,192000,Folk
110447,320000,International
110448,320000,International
110449,320000,International
110450,192000,International
110451,192000,International
110452,320000,International
110546,320000,Rock
110610,320000,Experimental
110611,320000,Experimental
110623,320000,Experimental
110629,320000,Experimental
110630,320000,Experimental
110634,320000,Rock
110636,320000,Rock
110637,320000,Rock
110647,256000,Instrumental
110648,256000,Instrumental
110649,256000,Instrumental
110650,256000,Instrumental
110651,256000,Instrumental
110652,256000,Instrumental
110653,256000,Instrumental
110654,256000,Instrumental
110681,320000,Experimental
110684,320000,Experimental
110687,320000,Electronic
110688,320000,Electronic
110689,320000,Electronic
110690,320000,Electronic
110691,320000,Electronic
110711,320000,Experimental
110735,320000,Hip-Hop
110736,320000,Hip-Hop
110743,320000,Hip-Hop
110744,320000,Hip-Hop
110756,320000,Hip-Hop
110764,320000,Hip-Hop
110765,320000,Hip-Hop
110768,320000,Hip-Hop
110771,320000,Hip-Hop
110772,320000,Hip-Hop
110774,320000,Hip-Hop
110775,320000,Hip-Hop
110776,320000,Hip-Hop
110777,320000,Hip-Hop
110778,320000,Hip-Hop
110779,320000,Hip-Hop
110923,192000,Folk
110927,192000,Folk
110928,192000,Folk
110980,288043,Rock
110982,270510,Rock
110983,264853,Rock
110985,274912,Rock
111015,320000,Instrumental
111146,320000,Instrumental
111147,320000,Instrumental
111148,320000,Instrumental
111149,320000,Instrumental
111150,320000,Instrumental
111151,320000,Instrumental
111153,320000,Instrumental
111154,320000,Instrumental
111182,192000,Folk
111186,192000,Folk
111187,192000,Folk
111188,192000,Folk
111216,261268,Experimental
111220,192000,Instrumental
111221,192000,Instrumental
111222,192000,Instrumental
111223,192000,Instrumental
111224,192000,Instrumental
111225,192000,Instrumental
111226,192000,Instrumental
111227,192000,Instrumental
111228,192000,Instrumental
111229,192000,Instrumental
111230,192000,Instrumental
111306,286121,Rock
111311,280233,Rock
111335,256000,Rock
111367,320000,Pop
111368,320000,Pop
111371,320000,Pop
111372,320000,Pop
111375,320000,Pop
111376,320000,Pop
111377,320000,Pop
111378,320000,Pop
111379,320000,Pop
111382,320000,Pop
111385,320000,Pop
111386,320000,Pop
111387,320000,Pop
111388,320000,Pop
111389,320000,Pop
111390,320000,Pop
111391,320000,Pop
111392,320000,Pop
111393,320000,Pop
111394,320000,Pop
111395,320000,Pop
111396,320000,Pop
111397,320000,Pop
111398,320000,Pop
111399,320000,Pop
111400,320000,Pop
111401,320000,Pop
111402,320000,Pop
111413,320000,Electronic
111416,320000,Electronic
111460,221892,Experimental
111579,320000,Experimental
111658,256000,Rock
111747,192000,Rock
111793,192000,Instrumental
111819,320000,Electronic
111871,192000,Instrumental
111872,192000,Instrumental
111873,192000,Instrumental
111911,160000,Rock
111933,320000,Electronic
111934,320000,Hip-Hop
111935,320000,Hip-Hop
111936,320000,Hip-Hop
111937,320000,Hip-Hop
111938,320000,Hip-Hop
111974,192000,Rock
111982,256000,Rock
111994,192000,Instrumental
112000,192000,Instrumental
112001,192000,Instrumental
112020,256000,Rock
112065,320000,Rock
112066,320000,Rock
112088,320000,Experimental
112133,320000,Experimental
112196,320000,Experimental
112197,320000,Experimental
112198,320000,Experimental
112199,320000,Experimental
112209,240354,Instrumental
112210,225230,Instrumental
112211,260384,Instrumental
112215,320000,Experimental
112252,250276,Folk
112314,273892,Rock
112315,282751,Rock
112316,266865,Rock
112317,255057,Rock
112318,277378,Rock
112468,320000,Hip-Hop
112481,320000,Hip-Hop
112483,320000,Hip-Hop
112484,320000,Hip-Hop
112485,320000,Hip-Hop
112486,320000,Hip-Hop
112487,320000,Hip-Hop
112488,320000,Hip-Hop
112490,320000,Electronic
112526,320000,Rock
112527,320000,Rock
112528,320000,Rock
112529,320000,Rock
112583,320000,Experimental
112584,320000,Experimental
112585,320000,Experimental
112586,320000,Experimental
112587,320000,Experimental
112588,320000,Experimental
112668,256000,Experimental
112733,320000,Rock
112734,320000,Rock
112735,320000,Rock
112767,320000,Electronic
112768,320000,Electronic
112769,320000,Electronic
112770,320000,Electronic
112780,256000,Experimental
112781,256000,Experimental
112785,256000,Experimental
112788,256000,Experimental
112789,256000,Experimental
112790,320000,Experimental
112821,320000,Experimental
112975,192000,Instrumental
112976,192000,Instrumental
112977,192000,Instrumental
112978,192000,Instrumental
113016,169029,Pop
113017,184840,Pop
113018,191213,Pop
113019,191043,Pop
113020,192372,Pop
113021,191178,Pop
113022,187605,Pop
113023,203553,Pop
113024,182432,Pop
113025,186506,Pop
113026,184851,Pop
113027,191053,Pop
113028,192407,Pop
113030,320000,Hip-Hop
113031,320000,Hip-Hop
113032,320000,Hip-Hop
113033,320000,Hip-Hop
113034,320000,Hip-Hop
113035,320000,Hip-Hop
113036,320000,Hip-Hop
113037,320000,Hip-Hop
113063,320000,Rock
113110,320000,Instrumental
113164,320000,Rock
113165,320000,Rock
113166,320000,Rock
113167,128000,Folk
113203,320000,Experimental
113259,243651,International
113260,128000,International
113261,192000,International
113262,266852,International
113263,202793,International
113264,198372,International
113265,193792,International
113266,320000,International
113267,224000,International
113268,320000,International
113269,320000,International
113270,320000,International
113271,188441,International
113272,274381,International
113273,177942,International
113274,320000,International
113275,320000,International
113276,185707,International
113277,320000,International
113278,175634,International
113279,190460,International
113280,320000,International
113281,160000,International
113282,320000,International
113284,320000,International
113294,128000,Rock
113303,192000,Rock
113304,160000,Rock
113305,128000,Rock
113311,320000,Rock
113334,320000,Electronic
113335,320000,Electronic
113336,320000,Electronic
113342,256000,Folk
113343,256000,Folk
113344,256000,Folk
113357,256000,Folk
113359,256000,Folk
113360,256000,Folk
113453,245204,Electronic
113511,160000,Rock
113512,160000,Rock
113513,160000,Rock
113530,240577,Rock
113558,192000,Experimental
113564,320000,Experimental
113574,320000,Rock
113696,238512,International
113697,235080,International
113698,228714,International
113699,240539,International
113700,238990,International
113701,246036,International
113702,256000,Experimental
113787,320000,Instrumental
113788,320000,Instrumental
113789,320000,Instrumental
113790,320000,Instrumental
113808,160000,Pop
113809,160000,Pop
113810,160000,Pop
113822,256000,Rock
113932,192320,Pop
113933,198658,Pop
113934,181236,Pop
113935,216971,Pop
113946,256000,Folk
113949,256000,Folk
113950,256000,Folk
113969,320000,Instrumental
113970,192000,Electronic
113971,192000,Electronic
113972,192000,Electronic
113973,192000,Electronic
114006,320000,Instrumental
114007,320000,Instrumental
114036,320000,Hip-Hop
114037,320000,Hip-Hop
114040,320000,Hip-Hop
114041,320000,Hip-Hop
114042,320000,Hip-Hop
114044,320000,Hip-Hop
114045,320000,Hip-Hop
114047,320000,Hip-Hop
114048,320000,Hip-Hop
114049,320000,Hip-Hop
114050,320000,Hip-Hop
114051,320000,Hip-Hop
114061,320000,Electronic
114062,320000,Electronic
114063,320000,Electronic
114064,320000,Electronic
114065,320000,Electronic
114066,320000,Electronic
114067,320000,Electronic
114069,320000,Instrumental
114070,320000,Instrumental
114072,320000,Instrumental
114073,320000,Instrumental
114074,320000,Instrumental
114076,320000,Instrumental
114077,320000,Instrumental
114198,320000,Rock
114199,320000,Rock
114200,320000,Rock
114201,320000,Rock
114212,192000,Instrumental
114222,192000,Instrumental
114223,192000,Instrumental
114231,320000,Instrumental
114232,320000,Instrumental
114233,320000,Instrumental
114234,320000,Instrumental
114235,320000,Instrumental
114236,320000,Instrumental
114237,320000,Instrumental
114238,320000,Instrumental
114239,320000,Instrumental
114242,320000,Electronic
114245,320000,Electronic
114265,320000,Hip-Hop
114266,320000,Hip-Hop
114268,320000,Hip-Hop
114272,320000,Hip-Hop
114274,320000,Hip-Hop
114275,320000,Hip-Hop
114279,320000,Electronic
114282,320000,Electronic
114283,320000,Electronic
114289,256000,Electronic
114290,256000,Electronic
114291,256000,Electronic
114292,256000,Electronic
114293,256000,Electronic
114294,256000,Electronic
114295,256000,Electronic
114296,256000,Electronic
114297,256000,Electronic
114298,256000,Electronic
114371,260134,Instrumental
114372,230408,Instrumental
114373,246185,Instrumental
114374,320000,Instrumental
114375,236262,Instrumental
114384,320000,Electronic
114385,320000,Electronic
114386,246911,Electronic
