genre_top,0,1,2,3,4
Rock,-3647397.3650662038,-94501.46153454065,8105.673537499003,1088.5058251211008,58.35783033233367
Rock,-3461037.2227984373,-71114.04795121559,60911.93304468409,2310.0141313109343,5216.61973857866
Folk,-3122478.926760905,154375.5783522584,-30753.807222406893,1339.1396125687083,761.4932870238675
Folk,-5451427.487931673,128389.43252408599,63874.82096068932,1013.7080747612948,-627.5031337963399
Folk,-4338587.23208747,147056.3652807479,-88896.23052687528,967.0908647649433,1447.4603698512603
Electronic,-818704.6842693496,-392547.5505152939,-734178.8296104362,327.0671967337467,1304.4921933586002
Electronic,227314.41423142498,1520000.409357423,40811.10828299831,-4799.373302211246,233.03661560755427
Electronic,878830.6718621626,753772.5811789038,257982.9686089647,-1971.039926014356,391.00643387018744
Electronic,3059208.541178188,954583.5333181309,-154182.1636835177,-1323.9951810875336,-1641.761183427278
Rock,-1946709.2115433058,18378.52170026876,-49561.10018086115,1166.3666646389856,1369.2049369893793
Rock,-1639527.8487277897,-191781.36288200264,-391138.87967096927,1426.7572481370412,-11.132701229990818
Rock,-3485039.4791452303,-24658.688220183478,55373.74451209132,-1232.8262568303999,-547.1885507675262
Experimental,-1996197.2292947916,-289310.1894255707,50081.15011251677,-228.1571917848678,-802.911328497924
Pop,-4802891.1246563755,2229.367727076094,8375.882101831668,581.3503310964303,-963.8315583974171
Folk,-3783531.0871746265,-71491.93366201688,-106910.66916749654,1182.3069020362577,-337.09334111888666
Folk,-4540474.1395994425,-18571.34539524772,-66324.11240948935,1344.8239825261935,-355.315983716332
Folk,-4594875.194452524,1695.0583433604456,-142945.13720725625,1551.3059415981838,-334.64957393185944
Folk,-3894870.5728188343,-80172.10390752634,-59523.640355619245,1668.8604828056143,-239.43669672103852
Hip-Hop,3612315.384711266,-51381.42368559006,-74457.26205728036,979.103725858188,-87.95927477309638
Hip-Hop,1367537.4704677814,93276.55504623601,-44355.00895812189,363.9972273931996,-701.136850385827
Experimental,503957.07593674684,-246412.30520572836,64719.41580880053,-534.993226907253,-389.0947937096554
Pop,7369413.826109849,161456.3415950453,363418.91145092924,147.52467319464031,1281.8310132428198
Pop,5846972.5013030935,-169776.97356594907,306994.003196677,-432.54560363854387,-692.8561790611968
Pop,7016043.6649695365,3527.3667407178295,306029.22440767154,-50.962067114523144,-538.6591007672263
Pop,1187798.92535511,65298.43548800261,84836.94779954593,944.3572854685815,-88.88166436544348
Rock,-3202269.201250604,13160.159289571204,95710.44841795515,-476.4653237838387,-668.2257775374482
Experimental,8291852.008926494,-1052194.951949534,-56506.94491880379,-5297.577825806793,-861.9566999546338
Experimental,2798623.512667803,-52244.64538764636,225264.01003564656,-5825.824476569283,-400.6315657615077
Electronic,13219181.263447607,-432563.7397182752,189737.55566606275,2076.8648683037472,-1694.7097609497082
Hip-Hop,3202124.9097515536,359087.8175720207,88054.17560577118,-1063.6356304839749,-1058.982236421123
Experimental,-3254046.985110787,-187879.36948350025,185156.86575304813,232.1747713986957,-537.5334087156945
Experimental,-5306292.73844423,50374.1883041651,103053.2793654431,438.9115555164238,-771.2981256883734
Experimental,-5576990.736192837,75008.61998992239,68669.80001220781,1740.0231630606236,-1066.7340721104438
Experimental,-5505984.335175365,66062.93483044917,82009.85716452533,1371.563405240185,-918.2833980979793
Experimental,-3618854.4330241773,-159226.46031402118,74696.00774416508,1597.621218023306,-642.0356938624669
Experimental,-1050295.3998054569,-156895.95411671765,304319.6990775126,-523.504403695832,-266.9650687554196
Experimental,-4945472.920273689,18724.28469448116,114343.95611500855,207.9977481120585,-831.499907570273
Experimental,-1385412.016916599,-356871.7415761959,339149.7873234936,-535.1636827959378,-532.503352933298
Experimental,-4018764.6304228995,-77145.66002155362,175065.85448145762,-327.41671066917496,-727.6207795616621
Experimental,-3326533.2015322815,-117125.50762944475,62181.509371433116,-855.957659913771,1920.1133650278143
Experimental,-4955682.060315758,29526.357504749845,37840.306953499865,588.084834228654,-558.1045227378225
Electronic,-4796181.054055828,80467.16321873899,60765.394542876274,2439.438666721677,-831.1267563323028
Electronic,-3286551.713458476,-51637.29210908371,91917.34749736828,1922.693348012699,-734.7504318921648
Hip-Hop,2783579.047020864,153735.62007728935,247865.91329718684,-11.87236380184633,121.65109644031263
Hip-Hop,1149838.9430080545,246486.29521481213,88028.73090878126,-146.6138564624389,2535.0314760209853
Hip-Hop,-3098112.462655989,102291.00252345805,127420.71173962868,-1544.2202513857198,-33.841762636934504
Electronic,-2086630.3673061696,266714.6947334665,261193.43617172417,-2919.476447949922,-31.379760762210214
Electronic,-5419126.947666298,103879.9310725111,97408.94505262279,2149.8506240154097,-928.9328762348633
Electronic,4351249.973700713,-1312490.860100073,-216510.3203056843,-836.4184606998481,-694.5814311061152
Rock,-3438953.397660807,44195.83314324704,47788.71381779201,-1450.7204776791618,-529.6223624790831
Rock,215812.13445547057,-147567.4875460013,259939.8413267549,-2745.675911725543,1950.0933505579394
Folk,-5110385.401241452,72951.88930440198,158291.78465608673,1083.9797225158388,146.25367208023505
Folk,-4704663.204611229,-3998.2256342797637,186857.59960327754,1835.418456531326,41.03890360074036
Folk,-4718009.188921127,37574.58705832071,177324.61896429394,1381.1558721249069,129.68009464618143
Folk,-5402848.132017803,115517.69235486574,135544.51924826438,72.48861736513443,-437.84271523404556
Folk,-5194525.514404065,112501.77335996958,154470.65781867606,464.68694531953645,-402.95156988465203
Folk,-4489286.119919353,-51603.44367253882,225165.03310977956,1514.7810017982563,-161.84991888504038
Folk,-4738383.800451454,75743.38861473034,164477.64919599224,1212.5648057542562,-380.8182970438237
Folk,-4156304.806777058,-27683.91986869401,233599.87860950362,1980.8011029560666,-238.20625679532012
Folk,-5041803.9133453425,83450.6392112587,51649.09765890144,750.5593788614754,-465.2738247674263
Folk,-5289014.9378511105,215453.45686644487,94538.23196052285,-1100.7064840993858,-201.24705475699216
Folk,-5303407.084830142,163422.09255305942,91902.68368998745,-1549.6449088447284,-185.92069535546108
Folk,-5309037.084686506,222488.9341986803,93322.16397139512,-1450.3311433148967,-298.9238214768721
Folk,-5024010.376135951,238449.22425630956,72816.33182774285,-809.2703019726416,-135.08517958119205
Folk,-5023566.322635655,289656.13150987955,76760.06423862837,-1452.938072785634,-300.0102068873935
Folk,-4963229.738721227,257213.6899125273,93057.54074016587,-1322.99362756205,-264.6574001281048
Experimental,-5284466.961337584,20072.26933118939,21744.16898554394,1604.0520628433953,-507.73962746732275
Experimental,21706797.95686167,-405235.20021978766,-446419.0906291984,-657.4165454601124,-2601.431040695835
Experimental,-5298899.975751576,137182.67874881378,-1011.5774208937775,-2475.6454786802105,-562.8647634904781
Electronic,10301068.102581229,446235.84616792883,229486.47323700011,79.4109401022073,220.21407836193606
Electronic,1519031.4462265056,-348728.55963997607,-337013.44335514854,1516.4732336888326,1313.6915523795162
Electronic,7716622.895687209,-753718.9484527657,806844.013561608,1959.2746012621926,350.5422435482363
Electronic,6644765.527460154,-190765.6776527537,-308128.6014845414,-510.10918725489734,82.21481731195568
Electronic,4078639.536456977,-517853.8439530705,-417027.9631133803,1428.6539529877705,2620.6191620687637
Electronic,12347692.592468586,-880518.3000048811,-237950.16833135395,134.57564183344948,-55.002582063758624
Electronic,10683405.042712446,-904014.4138669744,-281802.8905078758,400.7060038042951,589.0998555509447
Electronic,9717952.41699146,-563983.6015799561,-771715.9079189681,-750.1369054334706,2516.5678074615853
Electronic,2590238.81797304,-471073.5789373042,503303.21884320665,2061.3697918757134,118.34530173883316
Rock,9288965.360648578,-1127879.1342479084,599790.9803009777,-371.89674343019783,-862.0623870872428
Experimental,-1671070.1868197266,16671.545933612557,122271.16939085275,-1891.3517836994147,-301.47028121966673
Experimental,2078416.0934526357,-583000.7387789356,133490.6242810451,2273.6169770365514,-1790.15669113155
Electronic,1502719.9457297577,737536.6052423859,441679.876537417,-6368.556526747131,5.069435121068132
Pop,-4770101.173967777,-17504.694679958775,4788.963903665059,1827.2633147268189,-1112.3465033672946
Pop,-3368415.5256193327,-156410.10151933183,-422375.63501613314,1738.4094342071674,-1041.841045935577
Pop,-4670042.307289922,-18170.40569522295,-68529.4542817768,1443.3413481473822,-607.1532552876066
Electronic,-674822.1387930398,155124.28673272973,-10818.660925753691,-3583.1840707049523,-631.5937965429943
Electronic,1807843.5501562909,-383738.6609232912,-15486.558266639828,332.4658141426131,308.8931869590843
Electronic,-3802636.072864203,-14309.809117046785,-68873.31821593364,1568.7877510654505,-426.4049934377067
Electronic,8460761.895525303,-207866.07441019177,-50559.60185218757,1667.374140177638,4525.907762440026
Electronic,4076591.458602312,-680080.1138388233,-267656.3911527549,270.63251453373925,-1105.9720524747624
Electronic,6792528.608548853,-470252.309224494,642470.8541300199,-251.02433163896148,-600.8752078441036
Electronic,2076792.9695825386,-531375.8338052129,-393973.3668982668,-1420.1851092202094,-214.96115730809302
Electronic,1796189.5242094577,-378288.8153186598,-210464.37129940113,-523.0111194657836,-148.4829403038475
Electronic,5208872.0082992995,-55248.30155149584,401840.6970372367,-110.9358984336918,7.617348423291854
Electronic,5795787.078988292,-833047.3254028697,72816.18673897942,-1217.3701456163235,-1181.7091764199226
Electronic,-3798971.479337981,-50037.2958412814,-288185.53621436615,295.2115412813494,239.3725249040217
Electronic,-997380.4592773573,-208580.81590784315,-275421.05301741406,637.0414065063787,458.9629295289064
Electronic,11279976.24970222,-176289.52663196958,226548.69268190698,945.5727675344817,2091.5382318091424
Electronic,1066420.380579315,-244927.2788160228,-340890.40165021823,1434.791467247186,867.6384492640037
Electronic,-4619162.296204247,94426.3182329864,74321.30004027452,1902.6763459639858,-505.32149355162153
Electronic,-1949221.6495996178,90319.00594425746,-80547.77952607143,423.91902542579965,768.3580974350486
Electronic,-5393743.94162686,110479.36373231064,108590.51396252878,567.2517222303704,-939.8167801073275
Electronic,3888911.0199268237,-319771.54291406664,-153712.27658985145,-1522.9670957751712,81.91721048282564
Electronic,8392208.358413085,-498006.9711803197,530336.9055109369,-565.3774848623144,-400.88979710391015
Electronic,-1254832.826664546,21925.271281798035,57503.42230695881,-837.5594219264126,-236.75350745751615
Electronic,-452213.1553566669,-81655.21240125653,-67564.28787800095,330.87723597615866,-770.068412125847
Electronic,-386398.94832672103,436776.4751707081,151349.75861360808,-87.3866514160836,-780.5319707806744
Experimental,-2663307.3257784224,230194.4726451188,-43357.16636645206,411.9343706216272,2398.4382423031366
Hip-Hop,-631229.9766617046,-101741.42658044875,78367.21119507091,-835.0272532489928,-422.28710796360195
Hip-Hop,79013.1194462564,-563.7066133979421,128517.45083126803,-140.42085634340577,33.49296815390905
Hip-Hop,600304.7029109527,566507.9368421222,-9028.451144237484,-1023.5083347424702,406.9048198219466
Hip-Hop,4085781.7963175266,-480816.6600259026,311410.65993593354,-709.1917145105182,-301.9178516192313
Hip-Hop,2534981.0770672914,208211.02571970908,92384.35540282003,-591.7663800334149,-707.7367148991721
Folk,-4952122.539719748,84184.2185294226,34090.49659456925,1849.200234497842,-882.5177842124127
Experimental,-3214354.2846792936,-336166.7993212756,-858123.6631491429,-1482.263353229966,-876.6489572740657
Rock,-3868089.536703902,67789.76730005996,35365.60068133091,2147.8656305049576,140.1653237364491
Rock,-3448168.3015167536,-12239.975034809975,56432.83765841451,45.70229826418475,-857.28408666739
Rock,-5052987.914647815,78686.23106209263,107166.5667055829,293.75631805269256,-599.9976645182944
Electronic,16207863.512709796,-1262410.4202526584,669584.009338511,1417.8757921662839,-245.80633457225417
Pop,-5716144.125424549,104544.35371358048,114524.94988880643,2411.5545827991996,-946.6079424072624
Pop,-5712518.859674585,94069.53053470414,106942.47172888678,3012.6822249519405,-814.4023377550878
Pop,-1851035.801964729,784188.3761239693,7194.502527985311,1455.6755953587908,2291.49261907842
Pop,5380320.3080666205,-514742.01435233507,-102488.67454889667,-1267.0223835744314,18.1476131166621
Folk,-4876954.01447875,69531.2897476842,84072.67679617013,1598.3182880997015,-808.8425305934836
Folk,-4400135.85260089,17463.702252574967,-29040.747085888608,458.94328271952315,-430.47651583247097
Folk,-2276031.328226375,-235084.17146395156,79628.47328855525,243.7911455436535,-873.0748030013998
Folk,-1793540.2404278717,-241904.97143912766,-241177.60134278884,-872.4010691190473,-934.0618818819022
Folk,-828779.9886694725,-283444.6536497495,116874.94597929361,-644.408805124877,-969.1818402891284
Folk,-451039.73687821644,-405625.36261529406,-215093.4442774528,-1264.173261495521,-797.6109538859524
Folk,-4293554.442809396,-3509.010213982842,-104645.6572834156,2107.4833778965467,-77.11859723486991
Folk,-4415553.542104297,-8655.261621424868,-211193.27652487668,1964.5616895036992,-618.9882873097887
Rock,-134931.32610786345,-133269.75584952495,20163.322330799725,-866.4253744744595,967.8447339978854
Experimental,-1601254.9944062082,-378621.88837414485,325205.98454538477,867.7358518148968,-286.74699520486433
Experimental,325630.20046333614,-80267.44542917197,-14113.100665229613,-529.4221584909425,-973.3497474638073
Experimental,-3348689.128960342,19610.061568908346,48864.459450886556,639.3496576258002,-957.5769616187634
Experimental,-3476053.296437108,-48081.0730215777,-230505.0358953502,1693.9558258981815,-66.80202667989629
Experimental,-154200.80495599448,-349360.8784568042,207008.49344888047,-374.5111720700267,-746.0749752442821
Experimental,-2465722.034923682,-297087.4795903316,173670.11890673114,-56.27202471596126,-1013.668473872337
Experimental,-270533.98738588806,-83721.88735870608,23047.602076060233,-1454.6624878553664,-591.0571149262524
Experimental,-740932.9842738833,-418430.843292504,-228729.43858684466,140.05191957347745,-1281.31165725428
Experimental,-1903627.250594635,-282971.25552689173,272301.0816472745,926.921873730608,-886.1782460005601
Hip-Hop,50525.3972709729,-528358.2693719692,-586202.419584685,-227.3720084675443,-1427.6649271184795
Hip-Hop,4728814.3495606305,-469494.1911892183,494452.2363448072,792.7979518719319,-1094.9392439439491
Hip-Hop,13329785.636793764,-47262.154556321606,135692.1099206927,1190.962828175685,-706.3102498459793
Hip-Hop,7025602.770930472,250552.29720566087,-130769.75983603897,1314.1706583056366,-1365.015918295998
Hip-Hop,4636242.494151004,2330192.6453762385,149411.71664844124,541.8948970463216,-1410.0666924079537
Hip-Hop,3636391.580405503,127915.61185969647,-245017.18280305137,-904.477063089622,-757.3891481242541
Hip-Hop,9754865.07334307,-92954.85548270478,-157991.03322373377,-401.81980057634837,-1686.49044334537
Hip-Hop,11079724.118249817,423162.60140917136,-685905.4880416982,2159.8121766104514,-190.05530412419043
Hip-Hop,5988001.48784311,-640216.1730834969,18027.44914694969,193.86170184834026,-898.5859489618917
Hip-Hop,4190768.8330982546,1906426.4284863702,25749.40254981122,-1358.848586129883,-1167.4735684841908
Rock,-4167463.9082970666,28587.246242107936,88090.26231102165,-1330.1311384100425,-471.5349909776654
Rock,-2200332.2848301535,-147219.77252012253,76858.49247744183,-1639.5310672405358,-275.4512551088971
Electronic,-4001783.219250041,392643.52017293096,-93330.39113538033,-1996.1450920692032,-593.6668374716695
Experimental,4629543.750633842,15065.806734332462,-222584.41399384078,1313.8981558687146,2564.891333817854
Experimental,4664755.429540166,157119.83849845474,-145326.77429811793,-1795.2130659903694,3125.480380423837
Experimental,-2045217.6660222318,-324493.7818691368,-615491.2682310473,-2499.896661957712,-756.2927351460929
Hip-Hop,2218305.72721987,-88860.05656836533,-52996.12377077042,1132.2596317708408,370.23554762089464
Hip-Hop,-525662.2124885869,-133798.68625130964,-43065.49961106795,492.83758839215795,-410.16608532787905
Hip-Hop,7535964.037107558,24233.43798166391,171786.4041302909,84.07554144777627,568.20892395215
Electronic,-5250141.100340927,70070.86054491876,53848.4190547898,3297.6832313513964,-369.5066059628998
Electronic,-1389334.8132800157,-17954.333083696947,83149.7241542284,-313.26148180201824,-155.29125185276504
Electronic,-4813505.609569201,54405.29961842733,-152213.67967518937,2810.615129959258,126.43355801113141
Electronic,-2237446.27671359,-314958.845788509,-481651.59038479644,674.2922590611877,-502.3710269782411
Electronic,-2207309.525341126,-178943.9270879074,-133981.0067844144,1282.060839427803,263.23970564613137
Rock,-5122790.850878889,128569.04369155595,104203.66930314407,305.1217171287891,-740.0960594020133
Rock,-4744530.855686828,135586.33762768886,-26794.42849207402,-276.946570694221,-155.4693724260091
Rock,-4598532.132886772,274133.79758761433,32155.249816245072,-136.96207427272915,-371.2601658245897
Pop,-1604962.9171567557,-9569.78669919454,-18875.274624627356,-1208.3229339743837,-105.67376005393999
Pop,-1358390.3208910453,-8084.3506969221,-45544.80997714123,-109.86666008012145,1043.9034785196054
Pop,-3007103.8349403115,-81454.06645078702,13603.21155034492,-671.1583329071174,-555.8836630031823
Pop,-1693386.221353291,-28045.76119917676,19956.030781359146,-302.1161597668093,897.0776488834973
Hip-Hop,4245076.689289515,-391861.836580679,-233519.392320797,368.19654635121384,-1260.4795672414384
Hip-Hop,7330593.849944864,-727743.3812877826,-531643.7061582066,1280.873969711754,825.4286488498809
Hip-Hop,-2328456.8500595377,24798.575985066087,90431.5341472586,1207.1589589031314,1155.1468604918357
Hip-Hop,2953216.436953359,-43170.42990366637,177590.24026283654,-2080.933222768445,-60.241962628916696
Hip-Hop,2198459.6752377935,-367974.767186445,-592559.4759623293,-3.236937934053953,2.7099198825070285
Hip-Hop,4036549.0400727913,-517880.1820847687,177611.78076897864,-1057.5467298032104,-533.3729687945313
Hip-Hop,1890816.8968942342,-466397.81664963096,-273500.7613244278,-262.06137409736596,-224.34078411074665
Hip-Hop,14318330.39291965,-1199162.4710134605,327061.8363647601,-756.2566855234464,-1021.2523910618823
Hip-Hop,7800412.438539291,-177777.12957027217,321087.0066240572,-2654.3913646111196,-948.522595574717
Hip-Hop,21006102.546534736,1113457.1435008913,-664549.2424479827,-2357.703055059118,-3026.4988039860555
Rock,-4832087.115767368,177415.77639281773,99307.0773380235,-1021.4779100989672,-756.4822824825632
Pop,-4977636.442100754,57406.69504812653,-68604.75580276211,2415.146341570122,-1426.3218214431408
Pop,-5371707.297811828,81116.76171701844,22116.150501720436,2382.00713699868,-1033.4251773507378
Pop,-4444382.614413591,-26663.011936714003,64916.75939747126,1945.452107784138,-1038.5552146724456
Pop,-4782221.366397947,14396.978148349193,11356.97355356086,2577.2360865372784,-1017.9938637294127
Electronic,-4837230.993153175,61819.614585008174,-79403.1147027139,1806.2720543474047,-822.5689762624695
Folk,-1662320.2751556619,-201128.50506349307,55760.2493038867,-372.80160840055385,-535.7649353864
Hip-Hop,5023628.692105397,-875054.1830578374,173568.84340979598,1309.584500407818,-83.96110658114993
Hip-Hop,11587842.205134349,-957649.1949887177,-33069.53981403009,1520.98642735773,-327.92758216492257
Hip-Hop,2562722.824137811,-126062.0620918072,167005.14352414,-569.8510589579873,-618.9639629744665
Hip-Hop,1148512.2774360378,-65278.093292409954,-24166.242456862186,-243.93623302069668,-187.83695322689945
Hip-Hop,4436357.104868802,51358.78050938535,51518.73663519638,-1790.6621041029534,-933.1098499254
Hip-Hop,4354394.632770052,-467041.85184242256,-11526.393350688506,-884.5334881136774,-897.8250293395369
Hip-Hop,436610.2983226768,775769.7450622912,112307.79003323764,-507.4773522058731,-194.3236689297277
Hip-Hop,2465944.4177987278,296901.0667434497,242364.9897651766,-743.7440103944383,187.3623382067849
Hip-Hop,6402513.791085947,721529.9669754204,245397.09067459515,806.1386428215261,1247.2794194342773
Hip-Hop,6817996.469705124,-335606.8670696853,283616.75965183304,2038.9868333257461,569.8661127922786
Hip-Hop,10840012.259947272,252971.4685403851,326138.94132085226,2006.5539094567519,-970.0655189415747
Hip-Hop,4215302.7812357675,864775.3119987167,139451.57735932688,-122.96770212828068,-1159.57270867541
Hip-Hop,2045812.5671787956,280613.84510502307,418003.261264563,-1163.1693825853008,-604.2731017234174
Hip-Hop,7382003.784379763,36188.36763973358,481235.95306461694,1240.2388013089383,-71.689085740608
Hip-Hop,415405.05612897314,393780.2586866007,274353.30556068063,-3492.282370743677,-356.8001862115966
Hip-Hop,5363306.694646206,395426.23336759955,486666.44421084767,-632.8772347443994,-261.9400020353563
Hip-Hop,8584853.15242647,-772797.4365795555,441.016684250132,1444.1269538148024,-586.6141563819849
Hip-Hop,3044258.4172704285,-161529.23104397274,370673.65533467714,-1356.185454080793,-481.5331341965108
Hip-Hop,2540025.1573758847,657577.8832196565,342158.2831769562,-3080.427877963156,-565.5266856438384
Hip-Hop,3384851.0627336428,588289.5796464687,352906.53755937284,-483.7166841391465,-520.0144860127865
Hip-Hop,6733784.592214871,1376744.6808281466,352319.8258609844,729.8242636402294,-1087.5475517207121
Hip-Hop,2011009.1756002968,101580.71935199705,254421.7815090413,-314.43862001218224,-114.32207335103654
Hip-Hop,1997543.9623371565,147618.0032219435,331357.3328026842,-1516.2840393357433,-638.2372466005734
Hip-Hop,2339547.4698802507,257109.74331391824,259283.7886753488,-556.2542827734051,456.5779145375856
Hip-Hop,4825974.139270963,577262.2516323216,220982.5982514743,1551.1927562485014,-534.4432654548358
Hip-Hop,2182214.8289404307,-44186.4171847964,243106.40962100725,-2390.9563746583067,167.46909199840763
Hip-Hop,5948786.836146549,347313.7239569741,69716.59420257325,-2767.2586585799813,-731.3982372612868
Rock,-1023498.3646080119,-234395.56598903882,101581.43895004329,-3948.9966413150555,-707.7266022108429
Rock,-1743485.3842226327,33937.37562240254,96021.6971757859,-2567.541853824876,285.96194222629526
Rock,7710.064832284338,-275584.96768164035,271061.54301777104,-757.2355700998878,677.353012351838
Rock,-3222045.7338450593,68746.68085753777,108273.6465333118,-3464.679079517601,-473.4822981364801
Rock,-2260803.676240631,-48576.27649124165,123752.82705220193,-3030.389059655924,-306.55915262610154
Electronic,15944943.084118074,-1703539.8911965198,-1211949.2014235102,-2626.3520618030598,-1806.2368707135765
Electronic,317413.8544875367,-37432.00183428556,1778.6633008033534,-890.3342322468775,-1038.8453284909626
Electronic,6179146.977868663,-761832.2173889087,88532.74119496193,-342.2650735884618,-404.70924654110604
Electronic,1515970.6952950212,-158940.71192397302,361639.8901823007,-671.7752056144158,1630.764969263115
Electronic,-1926892.5478865528,-3097.448893146865,35514.59043365048,-2730.7591053451697,-648.5499957531772
Electronic,5307158.994441836,-6440.543905638871,-265530.70935095934,1708.2882494970777,1151.4871529156978
Electronic,4953868.447873886,-957455.8332175524,608975.7303344049,433.4408422601063,-573.5634697609822
Electronic,1525445.14832701,65285.49663379235,-54152.19702717735,-153.34428948904758,-550.877034691602
Electronic,6707790.19247062,133316.3806514311,355014.15481837787,-4363.100694441046,-934.7510003282616
Electronic,1389.0914385380177,-299714.94245575427,537477.5090489015,-4117.533129700358,-69.46498769694962
Electronic,-2712414.6120636407,-36777.3420429628,137516.7136824806,-991.0910820051886,-504.51738986777
Electronic,15750254.204170456,-535540.9541776929,-1080721.5347260786,-258.8749520655112,5054.34309935895
Electronic,-3848978.8042757553,-52359.59560088864,-242712.31502324744,666.2461535988326,-1007.398394441882
Rock,-4074494.0740610724,108487.4116035944,18669.540006807514,-1889.9431084881114,-458.0574395798576
Rock,-4547991.781177398,96557.54110452146,86070.3626531473,-2272.910113664273,-453.4484778181312
Rock,-2686905.24852921,231931.94407932195,-22043.010326191306,-636.4196212797104,865.8612668962762
Hip-Hop,9804008.812257824,488855.97986196564,155039.29544292536,2434.997162649824,-262.98548689027865
Hip-Hop,6943875.684810464,-451114.96250488335,135285.91010469044,1190.7770368835745,-472.187531663533
Hip-Hop,8434862.503214482,124056.03368571271,164378.48604543653,1555.7057648286273,652.6544077259381
Hip-Hop,24756518.837098,5893932.169866635,454030.503890517,7113.430126221328,-1969.75644986292
Hip-Hop,13014748.468807438,-994281.4536484886,-209108.09916824164,1114.2513326977898,488.5208753155532
Hip-Hop,12109640.098290546,2801527.388727422,-151914.3957689639,5375.729362969955,-1152.348039714687
Pop,7426560.015497511,-152711.1649124494,-37410.16712550197,-4119.251251262252,-1041.9471602220142
Rock,-4665361.802095551,344712.5523084343,96542.39053188526,-1203.777326422173,-658.7915260321859
Rock,-4793056.337592871,114486.82911073974,72685.13481559379,12.01963179370551,-270.0810374102814
Rock,704629.4111580775,-285912.49402032164,-2265.499875175502,-1455.808122891498,-209.47924682959606
Rock,-3375678.314800298,-49799.82394378078,-391095.4593659892,-2298.258959495621,-719.1155445483896
Rock,-4908974.991710421,67576.57199325853,-43726.46136788699,-363.4055306022367,140.86472612429893
Folk,1986409.7707407773,6677.4179789836835,173265.66063019057,2614.545272466636,748.9020719930609
Electronic,-4271516.235802318,-42738.08989418959,90061.20997407974,2340.1952305841346,-1219.311862457951
Experimental,-5327463.231679076,70071.42313462778,80675.71364175013,1601.615764065611,312.45887837510116
Experimental,-5616607.353403981,68642.91613839868,118058.81531550821,3165.0537871580455,-1003.2037594930421
Rock,-2599255.500684302,-178369.6439648238,-456509.55193800695,-1086.8986114058118,-963.8286851720263
Rock,-4871433.633057616,81081.29544655244,-3535.537557222867,1510.9592225685121,-590.3497141434626
Folk,-2408611.390327403,223756.83025525956,79247.27728561829,183.83251133412247,-353.2205775778498
Folk,1031690.0573878197,-151541.34717954337,30408.70541210874,-985.6753747435514,-187.50319394599114
Folk,-1659646.8464905985,-34890.657092473804,48657.46734646203,105.46747150881643,518.8525573031396
Folk,-1784247.1675323413,-126022.9737997545,94720.49605988203,-3128.5637231131514,-272.83290929088724
Folk,1853366.4164791682,-430636.4129793798,340221.42184384074,-715.2994919694742,-52.281923543834615
Folk,-5698485.903211515,136127.4044803336,111439.51799066628,-11866.994826792848,723.7820272979839
Rock,924266.8567991054,293054.9513114174,317740.25425546785,-2275.965250969113,-447.90062512757214
Electronic,8571420.896948842,-570679.1589116688,-458073.05929965817,-618.9195783355922,-68.97075116886465
Electronic,3420666.1897197887,-167313.56766402943,67486.75627490433,45.56411690395869,2434.958228771891
Electronic,7306163.228454206,-900508.1882789196,-41198.50445170087,-585.7845308188076,2727.8805269712266
Electronic,16416537.010469927,402304.0575694365,-278767.1063556695,840.6956455492003,1543.650287902836
Electronic,2963258.2761805174,-469383.4863456287,601062.0252929138,-2164.4788069772876,248.132085140208
Electronic,-2619733.2432607207,307442.9285165485,129167.02870460016,-3598.311903693625,-144.82136742876253
Electronic,20637585.195967596,2631779.6827609115,-363218.0908239623,3096.2205430433287,2176.659164763335
Electronic,6336870.99994747,229455.7664954523,-294719.78623768233,2625.034425448334,5406.666213068437
Electronic,21798082.662062623,2385540.8573142984,-1136130.5145767727,2906.154160610023,2522.0210773270915
Electronic,649815.4490403382,274885.0761813105,218612.5445610252,-2573.2143037609553,594.6820403444268
Hip-Hop,1495283.4763969367,-78434.89468572606,212980.35375877205,-1562.864028141502,160.8575332915055
Hip-Hop,9447899.572930804,-57376.058050632055,94388.3542415888,1344.699339899,-527.724794580711
Hip-Hop,13062004.159710767,-416576.1141949484,465110.69763522723,824.6969557039994,-1194.186178179487
Hip-Hop,8489091.096345711,3593967.9114529933,-357338.0473403281,3905.4517616773114,-340.2513263318714
Hip-Hop,17570159.021690357,777399.1364314224,134764.68358098782,3004.6462565204342,1026.4689968224675
Hip-Hop,4560107.880636537,228354.95593169474,-11603.935218229284,1402.8356186959231,182.40766467760636
Experimental,-2111001.6221119124,205747.37792920292,68478.71886690038,-3201.8240579391877,1337.3366587615776
Experimental,3856998.635052454,1170554.0699361174,-138452.72987111963,-2172.2121213578953,687.5128571437855
Electronic,-190439.3738122272,-236695.28278793057,-182347.49550908932,-7.916230045209422,-484.43351536401207
Electronic,579393.4916621879,198525.8926084405,-86879.19924384242,-400.75526102654413,1632.0979096396711
Electronic,-1172333.8640323856,1269967.9803892758,-319686.39871434437,-4716.947284324386,-754.9296537852089
Electronic,-2777597.0779854176,744444.4786115567,4993.9712806277985,-2328.0282079001613,550.4299721988433
Electronic,-1942156.2443343066,3724.474784376685,285770.82369057357,-1743.7494742155616,-175.7222359799298
Electronic,-2308586.609230915,52246.133977802594,339654.618316721,-2348.5084446025135,1378.6681828012013
